,IPO year,country,market capital,name,subsector,symbol
277,n/a,Canada,$10.36M,TrilliumTherapeuticsInc.,MajorPharmaceuticals,TRIL
278,n/a,Canada,$355.9M,TrilogyMetalsInc.,PreciousMetals,TMQ
279,2007,UnitedStates,$1.32B,TriMasCorporation,IndustrialSpecialties,TRS
280,1990,UnitedStates,$10.13B,TrimbleInc.,IndustrialMachinery/Components,TRMB
281,2019,n/a,$363.93M,TrineAcquisitionCorp.,BusinessServices,TRNE
282,2019,n/a,n/a,TrineAcquisitionCorp.,n/a,TRNE.U
283,n/a,n/a,n/a,TrineAcquisitionCorp.,n/a,TRNE.WS
284,2014,n/a,$4.45B,"TriNetGroup,Inc.",BusinessServices,TNET
285,1992,Ireland,$45.57M,TrinityBiotechplc,Biotechnology:InVitro&InVivoDiagnosticSubstances,TRIB
286,n/a,UnitedStates,$2.56B,"TrinityIndustries,Inc.",Railroads,TRN
287,2018,UnitedStates,$443.33M,TrinityMergerCorp.,BusinessServices,TMCX
288,2018,UnitedStates,n/a,TrinityMergerCorp.,BusinessServices,TMCXU
289,2018,UnitedStates,n/a,TrinityMergerCorp.,BusinessServices,TMCXW
290,n/a,n/a,$128.24M,TrinityPlaceHoldingsInc.,Buildingoperators,TPHS
291,2014,n/a,$1.54B,TrinseoS.A.,MajorChemicals,TSE
292,n/a,UnitedStates,$11.52M,Trio-TechInternational,IndustrialMachinery/Components,TRT
293,n/a,UnitedStates,$5.98B,"TripAdvisor,Inc.","ComputerSoftware:Programming,DataProcessing",TRIP
294,2014,n/a,$338.79M,TriplePointVentureGrowthBDCCorp.,n/a,TPVG
295,2017,n/a,n/a,TriplePointVentureGrowthBDCCorp.,n/a,TPVY
296,2007,UnitedStates,$558.03M,Triple-SManagementCorporation,Accident&HealthInsurance,GTS
297,2013,UnitedStates,$618.2M,"TriStateCapitalHoldings,Inc.",MajorBanks,TSC
298,n/a,UnitedStates,$786.7M,"TriStateCapitalHoldings,Inc.",MajorBanks,TSCAP
299,n/a,UnitedStates,n/a,"TriStateCapitalHoldings,Inc.",n/a,TSCBP
300,2016,n/a,$2.3B,TritonInternationalLimited,DiversifiedCommercialServices,TRTN
301,n/a,n/a,n/a,TritonInternationalLimited,n/a,TRTN^A
302,2014,UnitedStates,$781.67M,"TriumphBancorp,Inc.",MajorBanks,TBK
303,1996,UnitedStates,$1B,"TriumphGroup,Inc.",Aerospace,TGI
304,2016,Germany,$1.23B,trivagoN.V.,EDPServices,TRVG
305,n/a,UnitedStates,$1.44B,TronoxHoldingsplc,MajorChemicals,TROX
306,n/a,UnitedStates,$14.84M,"TrovaGene,Inc.",Biotechnology:BiologicalProducts(NoDiagnosticSubstances),TROV
307,n/a,UnitedStates,$870.11M,"TrueBlue,Inc.",ProfessionalServices,TBI
308,2014,UnitedStates,$671.75M,"TrueCar,Inc.","ComputerSoftware:Programming,DataProcessing",TRUE
309,n/a,UnitedStates,$1.08B,"Trupanion,Inc.",MedicalSpecialities,TRUP
310,n/a,UnitedStates,$722.29M,TrustCoBankCorpNY,MajorBanks,TRST
311,n/a,UnitedStates,$2.09B,TrustmarkCorporation,MajorBanks,TRMK
312,2002,Greece,$257.56M,TsakosEnergyNavigationLtd,MarineTransportation,TNP
313,n/a,Greece,n/a,TsakosEnergyNavigationLtd,n/a,TNP^B
314,n/a,Greece,n/a,TsakosEnergyNavigationLtd,n/a,TNP^C
315,n/a,Greece,n/a,TsakosEnergyNavigationLtd,n/a,TNP^D
316,n/a,Greece,n/a,TsakosEnergyNavigationLtd,n/a,TNP^E
317,n/a,Greece,n/a,TsakosEnergyNavigationLtd,n/a,TNP^F
318,n/a,UnitedStates,$9.52M,"TSR,Inc.",EDPServices,TSRI
319,1996,UnitedStates,$1.81B,"TTECHoldings,Inc.",ProfessionalServices,TTEC
320,2000,UnitedStates,$933.33M,"TTMTechnologies,Inc.",ElectricalProducts,TTMI
321,2018,China,$305.38M,TuanCheLimited,BusinessServices,TC
322,n/a,Canada,$643.1M,TucowsInc.,EDPServices,TCX
323,1999,UnitedStates,$70.07M,TuesdayMorningCorp.,Department/SpecialtyRetailStores,TUES
324,2019,n/a,$723.01M,TufinSoftwareTechnologiesLtd.,EDPServices,TUFN
325,2014,China,$387.27M,TuniuCorporation,TransportationServices,TOUR
326,n/a,UnitedStates,$931.3M,TupperwareBrandsCorporation,PlasticProducts,TUP
327,n/a,Turkey,$4.38B,TurkcellIletisimHizmetleriAS,TelecommunicationsEquipment,TKC
328,2016,UnitedStates,$987.31M,"TurningPointBrands,Inc.",Tobacco,TPB
329,2019,UnitedStates,$1.15B,"TurningPointTherapeutics,Inc.",MajorPharmaceuticals,TPTX
330,n/a,Canada,$2.29B,TurquoiseHillResourcesLtd.,PreciousMetals,TRQ
331,n/a,UnitedStates,$127M,TurtleBeachCorporation,TelecommunicationsEquipment,HEAR
332,2019,UnitedStates,$347.42M,TuscanHoldingsCorp.,BusinessServices,THCB
333,2019,UnitedStates,n/a,TuscanHoldingsCorp.,BusinessServices,THCBU
334,2019,UnitedStates,n/a,TuscanHoldingsCorp.,BusinessServices,THCBW
335,n/a,UnitedStates,$738.65M,TutorPeriniCorporation,GeneralBldgContractors-NonresidentialBldgs,TPC
336,2018,UnitedKingdom,$271M,TwelveSeasInvestmentCompany,BusinessServices,BROG
337,2018,UnitedKingdom,n/a,TwelveSeasInvestmentCompany,BusinessServices,BROGR
338,2018,UnitedKingdom,n/a,TwelveSeasInvestmentCompany,BusinessServices,BROGU
339,2018,UnitedKingdom,n/a,TwelveSeasInvestmentCompany,BusinessServices,BROGW
340,2016,UnitedStates,$16.03B,TwilioInc.,ComputerSoftware:PrepackagedSoftware,TWLO
341,n/a,UnitedStates,$187.44M,"TwinDisc,Incorporated",IndustrialMachinery/Components,TWIN
342,2019,n/a,$1.27B,"TwinRiverWorldwideHoldings,Inc.",Hotels/Resorts,TRWH
343,2018,UnitedStates,$862.52M,TwistBioscienceCorporation,Biotechnology:BiologicalProducts(NoDiagnosticSubstances),TWST
344,2013,n/a,$28.55B,"Twitter,Inc.","ComputerSoftware:Programming,DataProcessing",TWTR
345,n/a,UnitedStates,$3.38B,TwoHarborsInvestmentsCorp,RealEstateInvestmentTrusts,TWO
346,n/a,UnitedStates,n/a,TwoHarborsInvestmentsCorp,n/a,TWO^A
347,n/a,UnitedStates,n/a,TwoHarborsInvestmentsCorp,n/a,TWO^B
348,n/a,UnitedStates,n/a,TwoHarborsInvestmentsCorp,n/a,TWO^C
349,n/a,UnitedStates,n/a,TwoHarborsInvestmentsCorp,n/a,TWO^D
350,n/a,UnitedStates,n/a,TwoHarborsInvestmentsCorp,n/a,TWO^E
351,n/a,UnitedStates,$125.96M,TwoRiverBancorp,MajorBanks,TRCB
352,n/a,UnitedStates,$8.18B,"TylerTechnologies,Inc.",ComputerSoftware:PrepackagedSoftware,TYL
353,n/a,UnitedStates,$138.81M,"TymeTechnologies,Inc.",MajorPharmaceuticals,TYME
354,n/a,UnitedStates,$28B,"TysonFoods,Inc.",Meat/Poultry/Fish,TSN
355,1986,UnitedStates,$24.27B,"T.RowePriceGroup,Inc.",InvestmentBankers/Brokers/Service,TROW
356,2014,UnitedStates,$88.68M,"T2Biosystems,Inc.",Medical/DentalInstruments,TTOO
357,2013,UnitedStates,$9.74B,"TableauSoftware,Inc.",ComputerSoftware:PrepackagedSoftware,DATA
358,2016,UnitedStates,$971.89M,"TabulaRasaHealthCare,Inc.",BusinessServices,TRHC
359,2016,UnitedStates,$942.04M,"TactileSystemsTechnology,Inc.",Medical/DentalInstruments,TCMD
360,n/a,UnitedStates,$297.26M,"TailoredBrands,Inc.",Clothing/Shoe/AccessoryStores,TLRD
361,1995,UnitedStates,$16.99M,TaitronComponentsIncorporated,ElectronicComponents,TAIT
362,1986,UnitedStates,$125.33M,"TaiwanFund,Inc.(The)",n/a,TWN
363,2018,Taiwan,$174.84M,"TaiwanLiposomeCompany,Ltd.",MajorPharmaceuticals,TLC
364,1997,Taiwan,$197.28B,TaiwanSemiconductorManufacturingCompanyLtd.,Semiconductors,TSM
365,2018,n/a,$53.5B,TakedaPharmaceuticalCompanyLimited,MajorPharmaceuticals,TAK
366,1997,UnitedStates,$12.04B,"Take-TwoInteractiveSoftware,Inc.",ComputerSoftware:PrepackagedSoftware,TTWO
367,n/a,n/a,$6.54M,"TakungArtCo.,Ltd.",OtherSpecialtyStores,TKAT
368,n/a,China,$20.29B,TALEducationGroup,OtherConsumerServices,TAL
369,2016,France,$1.47B,TalendS.A.,ComputerSoftware:PrepackagedSoftware,TLND
370,2015,UnitedStates,$6.66B,"TallgrassEnergy,LP",NaturalGasDistribution,TGE
