,IPO year,country,market capital,name,subsector,symbol
149,2019,UnitedStates,$1.19B,"Alector,Inc.",Biotechnology:BiologicalProducts(NoDiagnosticSubstances),ALEC
150,n/a,UnitedStates,$1.65B,"Alexander&Baldwin,Inc.",RealEstateInvestmentTrusts,ALEX
151,n/a,UnitedStates,$1.9B,"Alexander's,Inc.",RealEstateInvestmentTrusts,ALX
152,n/a,UnitedStates,$16.44B,"AlexandriaRealEstateEquities,Inc.",RealEstateInvestmentTrusts,ARE
153,n/a,UnitedStates,n/a,"AlexandriaRealEstateEquities,Inc.",n/a,ARE^D
154,n/a,Canada,$108.65M,AlexcoResourceCorp,PreciousMetals,AXU
155,1996,UnitedStates,$27.02B,"AlexionPharmaceuticals,Inc.",MajorPharmaceuticals,ALXN
156,2016,n/a,$5.73B,AlgonquinPower&UtilitiesCorp.,ElectricUtilities:Central,AQN
157,2018,n/a,n/a,AlgonquinPower&UtilitiesCorp.,ElectricUtilities:Central,AQNA
158,2019,n/a,n/a,AlgonquinPower&UtilitiesCorp.,ElectricUtilities:Central,AQNB
159,2014,China,$391.6B,AlibabaGroupHoldingLimited,BusinessServices,BABA
160,n/a,UnitedStates,$193.47M,"Alico,Inc.",Farming/Seeds/Milling,ALCO
161,2001,UnitedStates,$23.74B,"AlignTechnology,Inc.",IndustrialSpecialties,ALGN
162,2010,UnitedStates,$63.9M,"AlimeraSciences,Inc.",MajorPharmaceuticals,ALIM
163,2011,Canada,$44.99M,AlioGoldInc.,PreciousMetals,ALO
164,n/a,Canada,$145M,AlithyaGroupinc.,"ComputerSoftware:Programming,DataProcessing",ALYA
165,n/a,UnitedStates,$54.76M,"ALJRegionalHoldings,Inc.",BusinessServices,ALJJ
166,1991,Ireland,$3.46B,Alkermesplc,MajorPharmaceuticals,ALKS
167,2018,UnitedStates,$1.71B,AllakosInc.,MajorPharmaceuticals,ALLK
168,n/a,UnitedStates,$9.62B,AlleghanyCorporation,Property-CasualtyInsurers,Y
169,n/a,UnitedStates,$2.75B,AlleghenyTechnologiesIncorporated,Steel/IronOre,ATI
