,IPO year,country,market capital,name,subsector,symbol
326,n/a,UnitedStates,$80.92M,"Identiv,Inc.",Computerperipheralequipment,INVE
327,n/a,UnitedStates,$71.46M,"IderaPharmaceuticals,Inc.",Biotechnology:BiologicalProducts(NoDiagnosticSubstances),IDRA
328,1989,UnitedStates,$11.53B,IDEXCorporation,FluidControls,IEX
329,1991,UnitedStates,$21.48B,"IDEXXLaboratories,Inc.",Biotechnology:InVitro&InVivoDiagnosticSubstances,IDXX
330,n/a,UnitedStates,$177.67M,IDTCorporation,TelecommunicationsEquipment,IDT
331,n/a,UnitedStates,$63.94M,IECElectronicsCorp.,ElectricalProducts,IEC
332,n/a,UnitedStates,$354.92M,"IESHoldings,Inc.",Engineering&Construction,IESC
333,2011,UnitedStates,$71.51M,"IFBancorp,Inc.",SavingsInstitutions,IROQ
334,n/a,UnitedStates,$18.39M,iFreshInc.,FoodChains,IFMK
335,1996,Bermuda,$23.11B,IHSMarkitLtd.,"ComputerSoftware:Programming,DataProcessing",INFO
336,1987,UnitedStates,$2.05B,II-VIIncorporated,ElectronicComponents,IIVI
337,n/a,UnitedStates,$15.38M,IkonicsCorporation,IndustrialMachinery/Components,IKNX
338,n/a,UnitedStates,$45.89B,IllinoisToolWorksInc.,IndustrialMachinery/Components,ITW
339,2000,UnitedStates,$45.75B,"Illumina,Inc.",Biotechnology:LaboratoryAnalyticalInstruments,ILMN
340,2019,UnitedStates,$41.32M,"IMACHoldings,Inc.",MedicalSpecialities,IMAC
341,2019,UnitedStates,n/a,"IMACHoldings,Inc.",MedicalSpecialities,IMACW
342,1995,UnitedStates,$27.32M,"ImageSensingSystems,Inc.",IndustrialMachinery/Components,ISNS
343,n/a,Canada,$1.37B,ImaxCorporation,IndustrialMachinery/Components,IMAX
344,1999,UnitedStates,$251.8M,ImmersionCorporation,Computerperipheralequipment,IMMR
345,1987,UnitedStates,$44.48M,ImmuCellCorporation,Biotechnology:InVitro&InVivoDiagnosticSubstances,ICCC
346,2014,UnitedStates,$93.83M,"Immunic,Inc.",MajorPharmaceuticals,IMUX
347,1989,UnitedStates,$276.63M,"ImmunoGen,Inc.",MajorPharmaceuticals,IMGN
348,n/a,UnitedStates,$2.58B,"Immunomedics,Inc.",Biotechnology:InVitro&InVivoDiagnosticSubstances,IMMU
349,2017,Australia,$12.51M,ImmuronLimited,MajorPharmaceuticals,IMRN
350,2017,Australia,n/a,ImmuronLimited,MajorPharmaceuticals,IMRNW
351,n/a,Australia,$66.59M,ImmutepLimited,MajorPharmaceuticals,IMMP
